timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Ambient Light-0,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0,bluetooth_le-F1:5F:C5:86:3E:30-Pressure-0,bluetooth_le-F1:5F:C5:86:3E:30-Temperature-1
1637331726897,434.1736790364072,,,,
1637331726986,,,,,33.84059524536133
1637331726987,,,102.28567504882812,0.9865514537360442,
1637331726988,414.36462669282946,,,,
1637331727122,,0.0,102.13331604003906,,33.84059524536133
1637331727123,,,,0.9867646927719436,
1637331727167,395.09536990077555,,,,
1637331727257,,,102.00082397460938,,33.80498123168945
1637331727258,,,,0.9867671022525752,
1637331727259,378.19650492048123,,,,
1637331727392,,0.0,,,33.82278823852539
1637331727393,,,101.88159942626953,0.986746169889588,
1637331727438,363.5153109542348,,,,
1637331727527,,,101.8087387084961,0.986511245528004,33.82278823852539
1637331727528,352.70805323638746,,,,
1637331727662,,0.0,,,
1637331727663,,,101.73918151855469,,33.80498123168945
1637331727664,,,,0.9866832975043563,
1637331727707,349.14360299405985,,,,
1637331727796,,,,,33.84059524536133
1637331727797,,,101.7623519897461,,
1637331727799,352.70805323638746,,,0.9867929288730956,
1637331727886,,0.0,,,
1637331727932,,,101.82861328125,0.986783290950569,33.84059524536133
1637331727977,333.3333333333333,,,,
1637331728067,,,101.67955017089844,0.9868018138329246,33.858402252197266
1637331728069,342.07078427296346,,,,
1637331728157,,0.0,,,
1637331728202,,,101.91140747070312,,33.82278823852539
1637331728203,,,,0.9867951124649179,
1637331728247,342.07078427296346,,,,
1637331728338,,,101.82197570800781,,33.82278823852539
1637331728339,,,,0.986766876363766,
1637331728382,356.29139601653634,,,,
1637331728427,,0.0,,,
1637331728471,,,,,33.82278823852539
1637331728472,,,101.93126678466797,0.9868035456471287,
1637331728517,343.83201949125566,,,,
1637331728607,,,101.91471099853516,0.9867276470072323,33.87621307373047
1637331728609,338.562100050038,,,,
1637331728742,,0.0,101.94451904296875,,33.858402252197266
1637331728743,,,,0.9865324790760701,
1637331728787,352.70805323638746,,,,
1637331728876,,,,,33.858402252197266
1637331728877,,,102.04387664794922,,
1637331728878,,,,0.9867618315136936,
1637331728879,378.19650492048123,,,,
1637331728967,,0.0,,,
1637331729012,,,102.09356689453125,,33.84059524536133
1637331729013,,,,0.9867719212138385,
1637331729058,385.65628121334447,,,,
1637331729147,,,,,33.858402252197266
1637331729148,,,101.92465209960938,0.9867835168393783,
1637331729149,406.59339274491816,,,,
1637331729327,,0.0,,,33.858402252197266
1637331729328,,,102.0273208618164,0.9867825379878716,
1637331729373,420.2496346377629,,,,
1637331729462,,,101.93790435791016,,33.84059524536133
1637331729463,,,,0.9867454169268906,
1637331729465,418.28254902895475,,,,
1637331729551,,0.0,,,
1637331729552,,,101.7855453491211,,33.84059524536133
1637331729597,,,,0.9867989525746746,
1637331729598,414.36462669282946,,,,
1637331729687,,,101.70604705810547,,33.84059524536133
1637331729688,414.36462669282946,,,0.9867608526621869,
1637331729822,,0.0,,,33.84059524536133
1637331729823,,,101.77560424804688,0.986786152208819,
1637331729867,400.8208108206512,,,,
1637331729957,,,101.66299438476562,,33.858402252197266
1637331730001,,,,0.9868001573149904,
1637331730002,385.65628121334447,,,,
1637331730092,,0.0,,,33.84059524536133
1637331730137,,,101.68949127197266,0.9868015879441154,
1637331730182,406.59339274491816,,,,
1637331730229,,,,,33.84059524536133
1637331730230,,,101.71268463134766,,
1637331730272,400.8208108206512,,,0.9867813332475558,
1637331730363,,0.0,,,33.858402252197266
1637331730407,,,101.73585510253906,0.9868367513020833,
1637331730452,396.9986277374971,,,,
1637331730497,,,101.70936584472656,,33.84059524536133
1637331730542,,,,0.9867774931377992,
1637331730543,380.05392496390925,,,,
1637331730632,,0.0,,,33.87621307373047
1637331730677,,,101.94784545898438,0.986753624220292,
1637331730724,396.9986277374971,,,,
1637331730767,,,101.87165832519531,,33.84059524536133
1637331730812,,,,0.9867126630495543,
1637331730813,406.59339274491816,,,,
1637331730902,,0.0,,,33.84059524536133
1637331730947,,,101.81204223632812,0.9867661986973384,
1637331730948,391.3043437698163,,,,
1637331731037,,,,,33.87621307373047
1637331731038,,,101.83853149414062,0.986797973723168,
1637331731039,378.19650492048123,,,,
1637331731127,,0.0,,,
1637331731172,,,101.89815521240234,0.986750762962042,33.84059524536133
1637331731218,389.4165479267486,,,,
1637331731306,,,,,33.894020080566406
1637331731307,,,101.86504364013672,0.9867584431815553,
1637331731309,368.98394781041407,,,,
1637331731397,,0.0,,,33.84059524536133
1637331731398,,,101.7822265625,,
1637331731442,,,,0.9867630362540093,
1637331731443,378.19650492048123,,,,
1637331731532,,,101.82197570800781,,33.87621307373047
1637331731533,,,,0.9867712435474109,
1637331731535,389.4165479267486,,,,
1637331731667,,0.0,101.76567077636719,,33.84059524536133
1637331731668,,,,0.986413887451232,
1637331731712,368.98394781041407,,,,
1637331731802,,,,,33.82278823852539
1637331731803,,,101.65306091308594,0.9867023474606001,
1637331731804,342.07078427296346,,,,
1637331731892,,0.0,,,
1637331731936,,,,,33.80498123168945
1637331731937,,,101.38809204101562,,
1637331731938,,,,0.9867671022525752,
1637331731982,350.92347092875866,,,,
1637331732072,,,101.36824035644531,,33.82278823852539
1637331732073,,,,0.9867695117332068,
1637331732074,342.07078427296346,,,,
1637331732162,,0.0,,,
1637331732207,,,,,33.84059524536133
1637331732208,,,101.28211975097656,0.9867584431815553,
1637331732252,299.49238506188277,,,,
1637331732342,,,,,33.894020080566406
1637331732343,,,101.15625,,
1637331732345,,,,0.9867652198458318,
1637331732347,286.4321580586634,,,,
1637331732432,,0.0,101.1496353149414,,33.87621307373047
1637331732433,,,,0.9868309534893135,
1637331732478,299.49238506188277,,,,
1637331732567,,,101.18606567382812,0.9867767401751018,33.858402252197266
1637331732568,301.1436022033441,,,,
1637331732657,,0.0,,,
1637331732702,,,101.16287231445312,,33.80498123168945
1637331732703,,,,0.9865391804440768,
1637331732747,284.818082749614,,,,
1637331732837,,,101.28543853759766,,33.82278823852539
1637331732838,,,,0.9867688340667792,
1637331732839,294.5638439466953,,,,
1637331732927,,0.0,,,33.84059524536133
1637331732928,,,101.34504699707031,0.9867750836571675,
1637331732972,299.49238506188277,,,,
1637331733062,,,101.331787109375,,33.894020080566406
1637331733063,,,,0.9868240262324975,
1637331733064,299.49238506188277,,,,
1637331733152,,0.0,,,
1637331733197,,,101.44439697265625,,33.858402252197266
1637331733198,,,,0.9868006090926088,
1637331733242,307.79052798907594,,,,
1637331733332,,,101.606689453125,0.9867791496557334,33.858402252197266
1637331733334,343.83201949125566,,,,
1637331733467,,0.0,,,
1637331733468,,,101.65306091308594,0.9867704905847134,33.858402252197266
1637331733512,359.8937523746633,,,,
1637331733602,,,101.7855453491211,0.9865339097051952,33.894020080566406
1637331733604,381.91632522962715,,,,
1637331733692,,0.0,,,33.858402252197266
1637331733693,,,101.92465209960938,,
1637331733737,,,,0.9865536373278667,
1637331733738,436.1851437413944,,,,
1637331733826,,,,,33.858402252197266
1637331733827,,,101.88491821289062,0.9867640151055159,
1637331733829,484.0579442531229,,,,
1637331733962,,0.0,,,33.894020080566406
1637331733963,,,101.92796325683594,0.9868184543085369,
1637331734008,505.8823557791,,,,
1637331734097,,,102.02401733398438,,33.87621307373047
1637331734142,,,,0.9867770413601807,
1637331734143,535.2323644849425,,,,
1637331734232,,0.0,,,33.894020080566406
1637331734277,,,102.09026336669922,0.9867451910380813,
1637331734323,590.0620716064535,,,,
1637331734367,,,102.09026336669922,,33.894020080566406
1637331734412,,,,0.986405002491403,
1637331734413,582.6893512834213,,,,
1637331734502,,0.0,,,33.858402252197266
1637331734547,,,102.11676025390625,0.9864461895509499,
1637331734592,542.1686544527705,,,,
1637331734637,,,102.03726196289062,,33.84059524536133
1637331734682,,,,0.9867512147396604,
1637331734683,510.3245010035411,,,,
1637331734772,,0.0,,,33.84059524536133
1637331734862,,,101.9875717163086,0.9867517418135486,
1637331734908,488.3720794840724,,,,33.87621307373047
1637331734952,,,101.86172485351562,0.9867584431815553,
1637331734953,440.2250463808651,,,,
1637331735043,,0.0,,,33.894020080566406
1637331735044,,,101.75904846191406,0.9867975219455496,
1637331735087,402.7397376024876,,,,
1637331735177,,,101.64643859863281,0.9866897729835539,33.858402252197266
1637331735179,378.19650492048123,,,,
1637331735267,,0.0,,,
1637331735312,,,101.54708862304688,,33.858402252197266
1637331735313,,,,0.9867560337009237,
1637331735357,336.81462308726606,,,,
1637331735446,,,,,33.911827087402344
1637331735447,,,101.47752380371094,0.9867589702554435,
1637331735449,309.4629325840259,,,,
1637331735537,,0.0,,,
1637331735582,,,101.3748550415039,,33.84059524536133
1637331735583,,,,0.9865220881908463,
1637331735627,288.0503085911886,,,,
1637331735717,,,101.30860900878906,0.9867839686169967,33.84059524536133
1637331735719,283.20802140395097,,,,
1637331735807,,0.0,,,33.82278823852539
1637331735808,,,101.30199432373047,,
1637331735852,,,,0.9867799026184307,
1637331735853,254.9019488679685,,,,
1637331735942,,,101.17613220214844,,33.858402252197266
1637331735943,,,,0.9867338965976206,
1637331735944,235.2231513692035,,,,
1637331736077,,0.0,,,33.87621307373047
1637331736078,,,101.21255493164062,0.9867873569491349,
1637331736125,235.2231513692035,,,,
1637331736212,,,101.26885986328125,,33.87621307373047
1637331736213,,,,0.9867897664297665,
1637331736214,239.70944337603478,,,,
1637331736346,,0.0,,,
1637331736347,,,101.23905181884766,,33.911827087402344
1637331736348,,,,0.9867495582217262,
1637331736392,224.88039149728496,,,,
1637331736482,,,,,33.894020080566406
1637331736483,,,101.20262145996094,0.9865168174519645,
1637331736484,226.34731379102112,,,,
1637331736572,,0.0,,,
1637331736617,,,,,33.858402252197266
1637331736618,,,101.331787109375,0.9867355531155548,
1637331736662,270.47147874108975,,,,
1637331736752,,,,,33.894020080566406
1637331736753,,,101.46427154541016,,
1637331736754,,,,0.9867550548494171,
1637331736760,284.818082749614,,,,
1637331736841,,0.0,,,
1637331736842,,,101.5603256225586,,33.87621307373047
1637331736886,,,,0.9868180025309184,
1637331736887,306.1224281266563,,,,
1637331736976,,,,,33.911827087402344
1637331736977,,,101.62324523925781,0.9867943595022205,
1637331736979,350.92347092875866,,,,
1637331737113,,0.0,,,33.87621307373047
1637331737114,,,101.65969848632812,,
1637331737156,,,,0.9867890887633388,
1637331737157,389.4165479267486,,,,
1637331737247,,,101.72262573242188,0.9866951190187052,33.911827087402344
1637331737248,398.90710798281384,,,,
1637331737337,,0.0,,,
1637331737384,,,101.86834716796875,0.9865276601148069,33.87621307373047
1637331737427,458.6894462267708,,,,
1637331737516,,,,,33.894020080566406
1637331737517,,,102.00082397460938,,
1637331737518,486.2118955858545,,,0.9867136419010609,
1637331737607,,0.0,,,
1637331737651,,,,,33.858402252197266
1637331737652,,,102.04057312011719,,
1637331737653,,,,0.9868059551277603,
1637331737697,521.5453235298872,,,,
1637331737786,,,,,33.894020080566406
1637331737787,,,102.11013793945312,,
1637331737788,,,,0.9867598738106803,
1637331737832,505.8823557791,,,,
1637331737922,,0.0,102.09356689453125,,33.87621307373047
1637331737923,,,,0.9867981996119772,
1637331737967,508.10012069228895,,,,
1637331738101,,,,,33.894020080566406
1637331738102,,,102.30223083496094,0.9867881099118323,
1637331738103,560.9755934454873,,,,
1637331738146,,0.0,,,
1637331738147,,,,,33.911827087402344
1637331738191,,,102.35853576660156,,
1637331738192,,,,0.9867991784634839,
1637331738236,590.0620716064535,,,,
1637331738281,,,,,33.894020080566406
1637331738282,,,102.29560852050781,,
1637331738326,,,,0.9867957901313456,
1637331738372,560.9755934454873,,,,
1637331738417,,0.0,,,33.894020080566406
1637331738461,,,102.37840270996094,,
1637331738462,,,,0.9867598738106803,
1637331738507,558.5997077486041,,,,
1637331738551,,,,,33.894020080566406
1637331738596,,,102.507568359375,,
1637331738597,,,,0.9867608526621869,
1637331738642,602.5039305719853,,,,
1637331738686,,0.0,,,
1637331738687,,,,,33.894020080566406
1637331738732,,,102.52082824707031,0.986765445734641,
1637331738777,582.6893512834213,,,,
1637331738822,,,102.35520935058594,,33.858402252197266
1637331738867,551.5151299983681,,,0.9865150856377606,
1637331738957,,0.0,,,33.911827087402344
1637331739002,,,102.37840270996094,0.9867433086313379,
1637331739048,526.0804877418584,,,,
1637331739092,,,102.30884552001953,,33.87621307373047
1637331739093,,,,0.9867565607748119,
1637331739138,481.9102576711703,,,,
1637331739227,,0.0,,,
1637331739228,,,102.34527587890625,0.9867158254928833,33.894020080566406
1637331739273,446.3276673833569,,,,
1637331739362,,,102.12669372558594,0.9867529465538644,33.87621307373047
1637331739364,430.1675983383237,,,,
1637331739497,,0.0,,,
1637331739498,,,102.00082397460938,,33.84059524536133
1637331739499,,,,0.9867741048056609,
1637331739542,370.8166029277889,,,,
1637331739632,,,101.90809631347656,,33.87621307373047
1637331739633,,,,0.986765445734641,
1637331739634,342.07078427296346,,,,
1637331739722,,0.0,,,
1637331739767,,,101.69943237304688,,33.87621307373047
1637331739768,,,,0.9867866792827072,
1637331739813,304.45860889776407,,,,
1637331739902,,,101.5570068359375,,33.87621307373047
1637331739903,,,,0.9867806555811282,
1637331739904,289.6725611289809,,,,
1637331739992,,0.0,,,
1637331740037,,,101.331787109375,,33.87621307373047
1637331740039,,,,0.9867608526621869,
1637331740083,279.99998397827244,,,,
1637331740172,,,101.26556396484375,,33.84059524536133
1637331740173,,,,0.9867632621428185,
1637331740174,248.78047681010858,,,,
1637331740307,,0.0,,,33.84059524536133
1637331740308,,,101.22913360595703,0.9867642409943251,
1637331740397,200.46893138398997,,,,
1637331740442,,,101.01715087890625,,33.84059524536133
1637331740443,,,,0.986527358929728,
1637331740487,186.5585126786544,,,,
1637331740577,,0.0,,,
1637331740578,,,100.93765258789062,0.9866818668752313,33.82278823852539
1637331740624,196.2616778698663,,,,
1637331740712,,,100.89130401611328,,33.87621307373047
1637331740713,,,,0.9867931547619048,
1637331740714,185.18518191469718,,,,
1637331740802,,0.0,,,
1637331740846,,,,,33.87621307373047
1637331740847,,,100.91447448730469,0.9867469228522853,
1637331740892,167.61687972262496,,,,
1637331740982,,,100.81512451171875,,33.87621307373047
1637331740983,,,,0.9867869051715165,
1637331740984,182.44803152668354,,,,
1637331741162,,0.0,,,33.87621307373047
1637331741163,,,100.96416473388672,0.9867782461004965,
1637331741207,201.87793517617746,,,,
1637331741297,,,100.97740173339844,,33.87621307373047
1637331741298,,,,0.9867873569491349,
1637331741299,233.7349486216043,,,,
1637331741387,,0.0,,,
1637331741431,,,,,33.894020080566406
1637331741432,,,101.13969421386719,0.9868037715359379,
1637331741477,242.71845334391327,,,,
1637331741567,,,101.1264419555664,0.9868061810165695,33.894020080566406
1637331741569,270.47147874108975,,,,
1637331741702,,0.0,,,33.87621307373047
1637331741703,,,101.20262145996094,0.9865481407001757,
1637331741747,292.9292943401977,,,,
1637331741836,,,,,33.87621307373047
1637331741837,,,101.19268798828125,,
1637331741840,319.5876414343309,,,0.9867541512941802,
1637331741927,,0.0,,,
1637331741971,,,,,33.858402252197266
1637331741972,,,101.3351058959961,,
1637331741973,,,,0.9867753095459767,
1637331742018,347.36840710415464,,,,
1637331742107,,,101.3284912109375,,33.894020080566406
1637331742108,,,,0.9867695117332068,
1637331742109,391.3043437698163,,,,
1637331742242,,0.0,,,33.911827087402344
1637331742287,,,101.3980484008789,0.9868092681636288,
1637331742332,410.46831686327073,,,,
1637331742376,,,,,33.894020080566406
1637331742377,,,101.3814697265625,,
1637331742422,,,,0.9867674034376542,
1637331742423,418.28254902895475,,,,
1637331742512,,0.0,,,33.894020080566406
1637331742557,,,101.42454528808594,0.9868100211263261,
1637331742603,475.50434498298785,,,,
1637331742646,,,,,33.894020080566406
1637331742649,,,101.51727294921875,,
1637331742692,526.0804877418584,,,0.9867885616894507,
1637331742784,,0.0,,,33.87621307373047
1637331742827,,,101.51396179199219,0.986484741241056,
1637331742872,508.10012069228895,,,,
1637331742917,,,101.54376983642578,,33.894020080566406
1637331742962,,,,0.9867483534814103,
1637331743010,497.0760088376885,,,,
1637331743052,,0.0,,,33.87621307373047
1637331743097,,,101.59013366699219,0.9867610785509962,
1637331743142,497.0760088376885,,,,
1637331743187,,,101.67625427246094,,33.894020080566406
1637331743188,,,,0.9867755354347859,
1637331743232,530.6427789294166,,,,
1637331743322,,0.0,,,33.87621307373047
1637331743323,,,101.74579620361328,,
1637331743366,,,,0.9867919500215889,
1637331743367,537.5375617838239,,,,
1637331743457,,,101.70936584472656,,33.894020080566406
1637331743458,,,,0.9863297815179343,
1637331743459,490.538577934194,,,,
1637331743637,,0.0,,,
1637331743638,,,101.70274353027344,0.9867579914039368,33.911827087402344
1637331743683,544.4947444617188,,,,
1637331743772,,,101.76898956298828,,33.894020080566406
1637331743773,,,,0.9865394063328861,
1637331743774,565.749214024384,,,,
1637331743862,,0.0,,,33.911827087402344
1637331743863,,,101.83523559570312,,
1637331743906,,,,0.9867618315136936,
1637331743907,549.1679151017039,,,,
1637331743996,,,101.83523559570312,,33.911827087402344
1637331743997,,,,0.9865295425215503,
1637331743998,521.5453235298872,,,,
1637331744132,,0.0,102.01408386230469,,33.92963409423828
1637331744133,,,,0.9867405979656273,
1637331744177,563.3587609906766,,,,
1637331744266,,,,,33.92963409423828
1637331744267,,,102.10681915283203,0.9867770413601807,
1637331744269,570.552148073805,,,,
1637331744402,,0.0,,,33.911827087402344
1637331744403,,,102.13661193847656,0.9867881099118323,
1637331744447,558.5997077486041,,,,
1637331744536,,,,,33.911827087402344
1637331744537,,,102.20287322998047,,
1637331744581,,,,0.986766876363766,
1637331744584,565.749214024384,,,,
1637331744627,,0.0,,,
1637331744671,,,,,33.92963409423828
1637331744672,,,102.19291687011719,0.9867596479218711,
1637331744717,577.8120282542552,,,,
1637331744806,,,,,33.911827087402344
1637331744807,,,102.19955444335938,0.9867180090847057,
1637331744809,530.6427789294166,,,,
1637331744896,,0.0,,,
1637331744897,,,,,33.911827087402344
1637331744898,,,102.19623565673828,0.986750762962042,
1637331744942,549.1679151017039,,,,
1637331745031,,,102.22604370117188,,33.87621307373047
1637331745035,546.8277618699892,,,0.9864114779706005,
1637331745122,,0.0,,,
1637331745166,,,,,33.87621307373047
1637331745167,,,102.21942901611328,0.9867646927719436,
1637331745212,519.2878422776885,,,,
1637331745301,,,,,33.894020080566406
1637331745302,,,102.07038879394531,0.9867666504749568,
1637331745303,473.3812865196108,,,,
1637331745392,,0.0,,,
1637331745437,,,101.92796325683594,0.98676860817797,33.858402252197266
1637331745482,430.1675983383237,,,,
1637331745571,,,,,33.894020080566406
1637331745573,,,101.96771240234375,0.9867594220330619,
1637331745617,442.2535116221788,,,,
1637331745707,,0.0,101.84185028076172,,33.87621307373047
1637331745708,,,,0.9867899923185757,
1637331745752,376.3440831270724,,,,
1637331745841,,,,,33.858402252197266
1637331745842,,,101.81535339355469,0.9865454300344652,
1637331745843,328.1452484350468,,,,
1637331745932,,0.0,,,
1637331745976,,,101.82861328125,,33.858402252197266
1637331745977,,,,0.9865476136262876,
1637331746022,345.5979011846211,,,,
1637331746111,,,,,33.894020080566406
1637331746112,,,101.77230834960938,0.9867854745423914,
1637331746113,361.70212582475517,,,,
1637331746246,,0.0,,,
1637331746247,,,101.81535339355469,,33.894020080566406
1637331746249,,,,0.986789314652148,
1637331746291,322.99739572383675,,,,
1637331746382,,,101.74249267578125,,33.894020080566406
1637331746426,,,,0.9867890887633388,
1637331746427,283.20802140395097,,,,
1637331746472,,0.0,,,
1637331746517,,,101.76898956298828,,33.894020080566406
1637331746562,296.20251269433084,,,0.9867743306944701,
1637331746651,,,,,33.87621307373047
1637331746652,,,101.81865692138672,,
1637331746696,,,,0.986827640453445,
1637331746698,284.818082749614,,,,
1637331746741,,0.0,,,
1637331746742,,,,,33.84059524536133
1637331746786,,,101.82861328125,,
1637331746787,,,,0.9867873569491349,
1637331746832,279.99998397827244,,,,
1637331746876,,,,,33.92963409423828
1637331746877,,,101.93790435791016,,
1637331746921,,,,0.9867996302411023,
1637331746923,291.2988654196775,,,,
1637331747012,,0.0,,,
1637331747057,,,101.99752807617188,,33.94744110107422
1637331747101,,,,0.9868076116456945,
1637331747102,311.13957700843696,,,,
1637331747146,,,,,33.92963409423828
1637331747147,,,102.01408386230469,,
1637331747191,,,,0.9867957901313456,
1637331747192,326.4248454653038,,,,
1637331747282,,0.0,101.99752807617188,,33.894020080566406
1637331747283,,,,0.9867608526621869,
1637331747327,338.562100050038,,,,
1637331747416,,,,,33.894020080566406
1637331747417,,,102.004150390625,0.9863391935516516,
1637331747418,340.31413570085226,,,,
1637331747551,,0.0,,,
1637331747552,,,101.97765350341797,,33.92963409423828
1637331747553,,,,0.9867618315136936,
1637331747597,368.98394781041407,,,,
1637331747686,,,101.99752807617188,,33.894020080566406
1637331747687,,,,0.986626674709513,
1637331747689,359.8937523746633,,,,
1637331747777,,0.0,,,
1637331747821,,,,,33.84059524536133
1637331747822,,,101.93790435791016,0.9864373045911208,
1637331747866,361.70212582475517,,,,
1637331747956,,,,,33.87621307373047
1637331747957,,,101.8551025390625,0.9867056604964687,
1637331747958,385.65628121334447,,,,
1637331748047,,0.0,,,
1637331748091,,,,,33.84059524536133
1637331748092,,,101.805419921875,0.9867449651492721,
1637331748137,349.14360299405985,,,,
1637331748227,,,101.82861328125,0.9867989525746746,33.894020080566406
1637331748228,326.4248454653038,,,,
1637331748362,,0.0,101.79216003417969,,33.94744110107422
1637331748363,,,,0.9868054280538721,
1637331748407,322.99739572383675,,,,
1637331748498,,,101.74911499023438,,33.894020080566406
1637331748541,,,,0.9867589702554435,
1637331748543,350.92347092875866,,,,
1637331748587,,0.0,,,
1637331748631,,,,,33.911827087402344
1637331748632,,,101.7855453491211,0.9867813332475558,
1637331748677,361.70212582475517,,,,
1637331748766,,,,,33.911827087402344
1637331748767,,,101.69281005859375,0.9867987266858654,
1637331748768,383.78379367580396,,,,
1637331748901,,0.0,,,
1637331748902,,,101.76567077636719,,33.87621307373047
1637331748903,,,,0.9865714825437947,
1637331748947,342.07078427296346,,,,
1637331749036,,,,,33.87621307373047
1637331749082,,,101.83523559570312,0.9867285505624691,
1637331749083,352.70805323638746,,,,
1637331749172,,0.0,101.8319091796875,,33.87621307373047
1637331749216,,,,0.9868037715359379,
1637331749218,354.4973656770844,,,,
1637331749306,,,,,33.894020080566406
1637331749307,,,101.89483642578125,0.9867837427281875,
1637331749308,328.1452484350468,,,,
1637331749396,,0.0,,,
1637331749397,,,,,33.92963409423828
1637331749398,,,101.93126678466797,,
1637331749441,,,,0.986794811279839,
1637331749442,370.8166029277889,,,,
1637331749532,,,102.2591781616211,,33.911827087402344
1637331749533,,,,0.9867591961442527,
1637331749534,420.2496346377629,,,,
1637331749667,,0.0,102.20287322998047,,33.911827087402344
1637331749668,,,,0.9867839686169967,
1637331749712,398.90710798281384,,,,
1637331749802,,,102.20948791503906,,33.894020080566406
1637331749803,,,,0.986425708965581,
1637331749804,396.9986277374971,,,,
1637331749892,,0.0,,,
1637331749937,,,102.32540130615234,,33.894020080566406
1637331749938,,,,0.9864281184462127,
1637331749982,462.8571378124004,,,,
1637331750072,,,102.34197998046875,0.9867567866636211,33.894020080566406
1637331750074,484.0579442531229,,,,
1637331750207,,0.0,,,33.911827087402344
1637331750208,,,102.4612045288086,,
1637331750252,,,,0.9867632621428185,
1637331750253,517.0370083650623,,,,
1637331750342,,,,,33.858402252197266
1637331750387,,,102.26579284667969,0.9867634880316278,
1637331750388,501.4662700500234,,,,
1637331750432,,0.0,,,
1637331750477,,,,,33.858402252197266
1637331750478,,,102.04057312011719,,
1637331750522,,,,0.9867678552152727,
1637331750523,484.0579442531229,,,,
1637331750612,,,,,33.911827087402344
1637331750614,,,102.03726196289062,,
1637331750657,,,,0.9867738789168516,
1637331750658,444.2877203812971,,,,
1637331750702,,0.0,,,
1637331750747,,,101.88821411132812,,33.84059524536133
1637331750792,395.09536990077555,,,0.9867765142862925,
1637331750882,,,101.71268463134766,,33.84059524536133
1637331750927,,,,0.9867640151055159,
1637331750928,347.36840710415464,,,,
1637331751017,,0.0,,,33.80498123168945
1637331751062,,,101.46096801757812,0.9865505501808074,
1637331751107,358.09019428186605,,,,
1637331751152,,,101.378173828125,,33.80498123168945
1637331751197,,,,0.9867887875782599,
1637331751198,343.83201949125566,,,,
1637331751287,,0.0,,,33.82278823852539
1637331751332,,,101.22581481933594,0.9868184543085369,
1637331751334,286.4321580586634,,,,
1637331751423,,,101.02046966552734,0.9867914982439705,33.80498123168945
1637331751467,273.6318518314587,,,,
1637331751512,,0.0,,,
1637331751557,,,100.78530883789062,,33.84059524536133
1637331751558,,,,0.9867859263200098,
1637331751603,245.74209730423934,,,,
1637331751692,,,100.80519104003906,,33.82278823852539
1637331751693,,,,0.9867722223989175,
1637331751695,219.04761407380755,,,,
1637331751782,,0.0,,,
1637331751827,,,100.62633514404297,,33.84059524536133
1637331751828,,,,0.9868015879441154,
1637331751872,200.46893138398997,,,,
1637331751962,,,,,33.858402252197266
1637331751963,,,100.51372528076172,,
1637331751964,207.54716234217366,,,0.9865755485423605,
1637331752052,,0.0,,,
1637331752053,,,100.49385070800781,0.9867242586750941,33.894020080566406
1637331752098,175.66015833061738,,,,
1637331752187,,,100.51704406738281,,33.858402252197266
1637331752188,,,,0.9865086101585631,
1637331752189,175.66015833061738,,,,
1637331752277,,0.0,,,
1637331752322,,,100.56671142578125,,33.858402252197266
1637331752323,,,,0.986824478010116,
1637331752367,178.36594108941287,,,,
1637331752457,,,100.62301635742188,,33.87621307373047
1637331752458,,,,0.9868186801973461,
1637331752460,220.50058943095416,,,,
1637331752547,,0.0,,,
1637331752592,,,,,33.84059524536133
1637331752637,,,100.75550079345703,0.9868341159326425,
1637331752639,241.21212441870884,,,,
1637331752727,,,100.79193115234375,,33.894020080566406
1637331752728,,,,0.9868350947841491,
1637331752730,268.897150255812,,,,
1637331752862,,0.0,,,33.858402252197266
1637331752863,,,100.86479187011719,0.9867714694362201,
1637331752907,302.7989619816315,,,,
1637331752997,,,101.06021881103516,,33.80498123168945
1637331752998,,,,0.9864148663027387,
1637331752999,354.4973656770844,,,,
1637331753087,,0.0,,,
1637331753132,,,101.28874206542969,,33.858402252197266
1637331753133,,,,0.9867085970509885,
1637331753178,372.6541438243005,,,,
1637331753267,,,,,33.84059524536133
1637331753268,,,101.28543853759766,0.9867729000653451,
1637331753269,410.46831686327073,,,,
1637331753402,,0.0,,,33.858402252197266
1637331753403,,,101.51065826416016,,
1637331753404,,,,0.9867951124649179,
1637331753447,444.2877203812971,,,,
1637331753537,,,101.5371322631836,,33.84059524536133
1637331753538,,,,0.9867594220330619,
1637331753539,490.538577934194,,,,
1637331753627,,0.0,,,
1637331753672,,,101.83523559570312,,33.858402252197266
1637331753677,,,,0.9868035456471287,
1637331753717,523.8095000217301,,,,
1637331753807,,,101.87165832519531,0.9867403720768181,33.858402252197266
1637331753809,526.0804877418584,,,,
1637331753897,,0.0,,,33.82278823852539
1637331753899,,,102.0273208618164,0.9868297487489976,
1637331753942,599.9999713897719,,,,
1637331754031,,,,,33.87621307373047
1637331754034,,,102.2359848022461,0.9867447392604629,
1637331754079,625.396846224362,,,,
1637331754122,,0.0,,,
1637331754167,,,102.43470764160156,,33.858402252197266
1637331754168,,,,0.9867911970588915,
1637331754212,681.4449680463816,,,,
1637331754302,,,102.33865356445312,,33.84059524536133
1637331754303,,,,0.9868228214921817,
1637331754304,670.4730920636382,,,,
1637331754392,,0.0,,,
1637331754393,,,,,33.84059524536133
1637331754396,,,102.69636535644531,,
1637331754437,,,,0.9868343418214517,
1637331754438,684.2104833872392,,,,
1637331754527,,,102.80235290527344,,33.858402252197266
1637331754572,,,,0.9868411184857281,
