timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Accelerometer X-0,bluetooth_le-F1:5F:C5:86:3E:30-Accelerometer Y-0,bluetooth_le-F1:5F:C5:86:3E:30-Accelerometer Z-0,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0,bluetooth_le-F1:5F:C5:86:3E:30-Temperature-1
1637761151633,,0.345458984375,-9.534912109375,,,
1637761151634,,,,-2.52197265625,83.18180847167969,29.335235595703125
1637761151635,53.49794028725878,,,,,
1637761151724,,0.3369140625,-9.539794921875,-2.518310546875,,29.353042602539062
1637761151768,,,,,83.16524505615234,
1637761151814,53.49794028725878,,,,,
1637761151858,,0.335693359375,-9.534912109375,-2.513427734375,,
1637761151859,,,,,83.21493530273438,29.353042602539062
1637761151904,53.49794028725878,,,,,
1637761151993,,0.352783203125,-9.52392578125,-2.513427734375,,
1637761151994,,,,,83.17849731445312,29.353042602539062
1637761151995,53.49794028725878,,,,,
1637761152084,,0.338134765625,-9.53857421875,-2.51953125,,29.335235595703125
1637761152128,,,,,83.16856384277344,
1637761152129,53.49794028725878,,,,,
1637761152219,,0.343017578125,-9.53125,-2.5146484375,83.171875,29.370853424072266
1637761152221,54.58290336470751,,,,,
1637761152309,,0.340576171875,-9.53857421875,-2.51953125,,29.317428588867188
1637761152310,,,,,83.17849731445312,
1637761152311,54.58290336470751,,,,,
1637761152443,,0.340576171875,-9.532470703125,-2.509765625,,
1637761152444,,,,,,29.317428588867188
1637761152445,,,,,83.22817993164062,
1637761152446,54.58290336470751,,,,,
1637761152624,,0.335693359375,-9.5361328125,-2.51953125,,
1637761152625,,,,,83.13874816894531,29.29962158203125
1637761152626,54.58290336470751,,,,,
1637761152669,,0.335693359375,-9.55078125,-2.51708984375,,29.317428588867188
1637761152670,,,,,83.13544464111328,
1637761152804,53.49794028725878,,,,,
1637761152805,,0.350341796875,-9.530029296875,-2.51953125,,29.317428588867188
1637761152848,,,,,83.10894012451172,
1637761152849,54.58290336470751,,,,,
1637761152939,,0.34423828125,,,,
1637761152940,,,-9.53857421875,-2.503662109375,,29.317428588867188
1637761152941,,,,,83.12550354003906,
1637761152942,54.58290336470751,,,,,
1637761153029,,0.333251953125,-9.53125,-2.518310546875,,29.317428588867188
1637761153074,,,,,83.16856384277344,
1637761153075,54.58290336470751,,,,,
1637761153163,,0.343017578125,,,,
1637761153164,,,-9.521484375,-2.515869140625,,29.353042602539062
1637761153165,,,,,83.14868927001953,
1637761153166,54.58290336470751,,,,,
1637761153300,,0.338134765625,-9.539794921875,-2.508544921875,,29.29962158203125
1637761153301,,,,,83.14537048339844,
1637761153344,54.58290336470751,,,,,
1637761153388,,0.33447265625,-9.53125,-2.51953125,,
1637761153389,,,,,,29.317428588867188
1637761153390,,,,,83.15863037109375,
1637761153434,54.58290336470751,,,,,
1637761153523,,0.33935546875,-9.521484375,-2.513427734375,,
1637761153524,,,,,,29.317428588867188
1637761153569,54.58290336470751,,,,83.16856384277344,
1637761153613,,0.32958984375,-9.53125,-2.5048828125,,
1637761153614,,,,,,29.317428588867188
1637761153659,,,,,83.1221923828125,
1637761153660,54.58290336470751,,,,,
1637761153749,,0.333251953125,-9.525146484375,-2.518310546875,83.17518615722656,29.29962158203125
1637761153750,54.58290336470751,,,,,
1637761153838,,0.33447265625,-9.534912109375,-2.51708984375,,
1637761153839,,,,,,29.317428588867188
1637761153928,,,,,83.20830535888672,
1637761154020,55.670102654918374,0.347900390625,-9.537353515625,-2.5146484375,,29.335235595703125
1637761154021,,,,,83.13544464111328,
1637761154065,54.58290336470751,,,,,
1637761154153,,0.347900390625,-9.530029296875,-2.50732421875,,
1637761154154,,,,,83.09569549560547,29.29962158203125
1637761154155,54.58290336470751,,,,,
1637761154333,,0.3369140625,-9.5361328125,-2.510986328125,,
1637761154334,,,,,83.17849731445312,29.370853424072266
1637761154335,54.58290336470751,,,,,
1637761154380,,0.34423828125,-9.53369140625,-2.518310546875,,29.317428588867188
1637761154425,54.58290336470751,,,,83.17518615722656,
1637761154559,,0.338134765625,-9.537353515625,-2.518310546875,,
1637761154560,,,,,,29.29962158203125
1637761154561,,,,,83.15530395507812,
1637761154564,54.58290336470751,,,,,
1637761154694,,0.34912109375,-9.527587890625,-2.506103515625,83.1983642578125,29.317428588867188
1637761154695,54.58290336470751,,,,,
1637761154739,,0.343017578125,-9.537353515625,-2.506103515625,,
1637761154740,,,,,,29.335235595703125
1637761154741,,,,,83.14537048339844,
1637761154783,54.58290336470751,,,,,
1637761154873,,0.338134765625,,,,
1637761154874,,,-9.53125,-2.523193359375,83.14205932617188,29.335235595703125
1637761154875,55.670102654918374,,,,,
1637761154964,,0.335693359375,-9.534912109375,-2.509765625,,
1637761154965,,,,,,29.353042602539062
1637761155008,,,,,83.16524505615234,
1637761155009,55.670102654918374,,,,,
1637761155098,,0.3515625,-9.53125,-2.51220703125,,
1637761155099,,,,,,29.317428588867188
1637761155100,,,,,83.17849731445312,
1637761155144,55.670102654918374,,,,,
1637761155234,,0.340576171875,-9.5361328125,-2.510986328125,83.17849731445312,29.26400375366211
1637761155235,55.670102654918374,,,,,
1637761155323,,0.347900390625,-9.5361328125,-2.51708984375,,
1637761155324,,,,,,29.317428588867188
1637761155368,,,,,83.16524505615234,
1637761155369,55.670102654918374,,,,,
1637761155458,,0.33203125,-9.53857421875,,,
1637761155459,,,,-2.523193359375,,29.335235595703125
1637761155460,55.670102654918374,,,,83.08906555175781,
1637761155549,,0.343017578125,-9.527587890625,-2.51708984375,,29.317428588867188
1637761155550,,,,,83.14868927001953,
1637761155551,55.670102654918374,,,,,
1637761155684,,0.34423828125,-9.5263671875,-2.520751953125,,29.335235595703125
1637761155685,,,,,83.11225891113281,
1637761155686,54.58290336470751,,,,,
1637761155773,,0.33935546875,-9.53125,-2.5244140625,,
1637761155774,,,,,83.11557006835938,29.317428588867188
1637761155775,54.58290336470751,,,,,
1637761155864,,0.33935546875,-9.53369140625,-2.509765625,,29.317428588867188
1637761155865,,,,,83.15530395507812,
1637761155866,55.670102654918374,,,,,
1637761156000,,0.345458984375,-9.5263671875,-2.50732421875,,29.335235595703125
1637761156001,,,,,83.12550354003906,
1637761156002,55.670102654918374,,,,,
1637761156133,,0.340576171875,,,,
1637761156134,,,-9.537353515625,-2.5146484375,83.08906555175781,29.29962158203125
1637761156135,55.670102654918374,,,,,
1637761156225,,0.3466796875,,,,
1637761156226,,,-9.525146484375,-2.51220703125,,29.335235595703125
1637761156227,,,,,83.15863037109375,
1637761156269,54.58290336470751,,,,,
1637761156313,,0.33447265625,-9.534912109375,-2.52685546875,,
1637761156314,,,,,,29.29962158203125
1637761156359,,,,,83.0526351928711,
1637761156360,54.58290336470751,,,,,
1637761156450,,0.341796875,-9.52392578125,-2.518310546875,,
1637761156451,,,,,,29.29962158203125
1637761156452,,,,,83.11557006835938,
1637761156453,54.58290336470751,,,,,
1637761156538,,0.34423828125,-9.52880859375,-2.523193359375,,
1637761156583,,,,,,29.29962158203125
1637761156584,,,,,83.05926513671875,
1637761156585,54.58290336470751,,,,,
1637761156674,,0.350341796875,-9.53125,-2.51953125,,29.317428588867188
1637761156675,,,,,83.10232543945312,
1637761156676,54.58290336470751,,,,,
1637761156764,,0.3466796875,-9.525146484375,-2.509765625,,29.281814575195312
1637761156765,,,,,83.04269409179688,
1637761156766,54.58290336470751,,,,,
1637761156899,,0.340576171875,-9.52880859375,-2.513427734375,,
1637761156943,,,,,,29.317428588867188
1637761156944,,,,,83.11225891113281,
1637761156945,54.58290336470751,,,,,
1637761156989,,0.343017578125,-9.530029296875,-2.51953125,,29.317428588867188
1637761156990,,,,,83.08575439453125,
1637761157034,54.58290336470751,,,,,
1637761157125,,0.3466796875,-9.53125,-2.508544921875,,29.335235595703125
1637761157168,,,,,83.05595397949219,
1637761157169,54.58290336470751,,,,,
1637761157214,,0.340576171875,-9.530029296875,-2.51708984375,,29.317428588867188
1637761157259,54.58290336470751,,,,83.01952362060547,
1637761157349,,0.33935546875,-9.537353515625,-2.5244140625,,29.29962158203125
1637761157350,,,,,83.07582092285156,
1637761157351,54.58290336470751,,,,,
1637761157439,,0.33935546875,-9.532470703125,-2.51953125,83.00627136230469,29.29962158203125
1637761157440,55.670102654918374,,,,,
1637761157574,,0.3369140625,-9.525146484375,-2.52197265625,,
1637761157575,,,,,,29.317428588867188
1637761157576,,,,,83.05595397949219,
1637761157577,54.58290336470751,,,,,
1637761157664,,0.343017578125,-9.5361328125,,,
1637761157665,,,,-2.52197265625,83.01289367675781,29.281814575195312
1637761157666,54.58290336470751,,,,,
1637761157754,,0.333251953125,-9.53369140625,-2.515869140625,83.09569549560547,29.281814575195312
1637761157755,53.49794028725878,,,,,
1637761157890,,0.34912109375,,,,
1637761157891,,,-9.53857421875,-2.529296875,,29.29962158203125
1637761157892,,,,,83.03607940673828,
1637761157893,53.49794028725878,,,,,
1637761157978,,0.352783203125,-9.54833984375,-2.53173828125,,
1637761158023,,,,,,29.228389739990234
1637761158024,,,,,83.02283477783203,
1637761158025,53.49794028725878,,,,,
1637761158069,,0.341796875,-9.55322265625,-2.532958984375,,29.281814575195312
1637761158114,53.49794028725878,,,,83.07913970947266,
1637761158203,,0.34423828125,,,,
1637761158204,,,-9.51904296875,-2.51953125,,29.281814575195312
1637761158205,53.49794028725878,,,,83.04269409179688,
1637761158293,,0.338134765625,,,,
1637761158294,,,-9.532470703125,-2.520751953125,,29.317428588867188
1637761158338,,,,,82.98308563232422,
1637761158339,53.49794028725878,,,,,
1637761158429,,0.34423828125,-9.52880859375,-2.5341796875,,29.26400375366211
1637761158430,,,,,82.97977447509766,
1637761158431,53.49794028725878,,,,,
1637761158563,,0.343017578125,-9.532470703125,,,
1637761158564,,,,-2.5244140625,82.98638916015625,29.281814575195312
1637761158565,53.49794028725878,,,,,
1637761158653,,0.3369140625,,,,
1637761158654,,,-9.53369140625,-2.5244140625,82.99633026123047,29.246196746826172
1637761158655,53.49794028725878,,,,,
1637761158744,,0.345458984375,-9.53369140625,-2.515869140625,,29.29962158203125
1637761158746,53.49794028725878,,,,83.00958251953125,
1637761158834,,0.34423828125,-9.537353515625,-2.53173828125,,
1637761158837,,,,,,29.281814575195312
1637761158878,,,,,82.98638916015625,
1637761158879,53.49794028725878,,,,,
1637761158969,,0.347900390625,-9.532470703125,-2.532958984375,83.00296020507812,29.281814575195312
1637761159059,53.49794028725878,0.347900390625,-9.52880859375,-2.52685546875,,
1637761159060,,,,,82.99964904785156,29.29962158203125
1637761159104,53.49794028725878,,,,,
1637761159284,,0.340576171875,-9.534912109375,-2.529296875,,29.246196746826172
1637761159285,,,,,82.99633026123047,
1637761159286,53.49794028725878,,,,,
1637761159329,,0.345458984375,-9.52880859375,-2.51708984375,82.96983337402344,29.26400375366211
1637761159374,53.49794028725878,,,,,
1637761159509,,0.338134765625,-9.53125,-2.520751953125,,29.281814575195312
1637761159510,,,,,83.03276062011719,
1637761159511,53.49794028725878,,,,,
1637761159554,,0.3369140625,-9.53125,-2.528076171875,,29.210582733154297
1637761159555,,,,,82.94334411621094,
1637761159644,54.58290336470751,,,,,
1637761159689,,0.34423828125,-9.5263671875,-2.518310546875,,
1637761159690,,,,,,29.29962158203125
1637761159691,,,,,83.00958251953125,
1637761159734,54.58290336470751,,,,,
1637761159824,,0.3466796875,-9.5361328125,-2.52197265625,,29.26400375366211
1637761159825,,,,,82.95989990234375,
1637761159826,54.58290336470751,,,,,
1637761159913,,0.33935546875,,,,
1637761159914,,,-9.52392578125,-2.51953125,,29.246196746826172
1637761160004,,,,,82.98638916015625,
1637761160006,54.58290336470751,,,,,
1637761160049,,0.335693359375,-9.53125,-2.525634765625,,29.281814575195312
1637761160050,,,,,82.94334411621094,
1637761160094,54.58290336470751,,,,,
1637761160185,,0.340576171875,-9.527587890625,-2.529296875,,29.281814575195312
1637761160186,,,,,82.95658874511719,
1637761160187,54.58290336470751,,,,,
1637761160274,,0.347900390625,-9.534912109375,-2.528076171875,,29.246196746826172
1637761160318,,,,,83.01620483398438,
1637761160319,54.58290336470751,,,,,
1637761160410,,0.340576171875,-9.53125,-2.523193359375,,
1637761160411,,,,,82.94996643066406,29.246196746826172
1637761160413,53.49794028725878,,,,,
1637761160499,,0.338134765625,-9.530029296875,-2.530517578125,,
1637761160500,,,,,82.91683959960938,29.26400375366211
1637761160501,53.49794028725878,,,,,
1637761160634,,0.33935546875,-9.542236328125,-2.52685546875,,29.281814575195312
1637761160635,53.49794028725878,,,,82.93671417236328,
1637761160723,,0.345458984375,-9.53857421875,-2.5244140625,,
1637761160724,,,,,82.93008422851562,29.281814575195312
1637761160725,53.49794028725878,,,,,
1637761160814,,0.33935546875,,,,
1637761160815,,,-9.530029296875,-2.528076171875,82.9267807006836,29.281814575195312
1637761160816,53.49794028725878,,,,,
1637761160951,,0.343017578125,-9.527587890625,-2.520751953125,,29.29962158203125
1637761160952,54.58290336470751,,,,82.8671646118164,
1637761161039,,0.345458984375,-9.53369140625,-2.53173828125,,
1637761161040,,,,,82.91683959960938,29.26400375366211
1637761161041,53.49794028725878,,,,,
1637761161129,,0.341796875,-9.530029296875,-2.5244140625,82.9764633178711,29.281814575195312
1637761161130,53.49794028725878,,,,,
1637761161263,,0.338134765625,-9.53369140625,,,
1637761161264,,,,-2.518310546875,82.94996643066406,29.29962158203125
1637761161265,53.49794028725878,,,,,
1637761161353,,0.345458984375,-9.534912109375,-2.52197265625,,
1637761161354,,,,,82.90359497070312,29.26400375366211
1637761161355,53.49794028725878,,,,,
1637761161444,,0.3466796875,,,,
1637761161445,,,-9.53369140625,-2.52197265625,,29.29962158203125
1637761161446,,,,,82.92346954345703,
1637761161448,53.49794028725878,,,,,
1637761161579,,0.33203125,-9.537353515625,-2.52685546875,,29.29962158203125
1637761161580,,,,,82.88040924072266,
1637761161581,53.49794028725878,,,,,
1637761161669,,0.341796875,-9.52392578125,-2.51708984375,,
1637761161670,,,,,82.86385345458984,29.228389739990234
1637761161671,53.49794028725878,,,,,
1637761161759,,0.347900390625,-9.525146484375,-2.518310546875,,
1637761161760,,,,,,29.246196746826172
1637761161804,53.49794028725878,,,,82.87047576904297,
1637761161893,,0.340576171875,,,,
1637761161894,,,-9.5361328125,-2.528076171875,,29.210582733154297
1637761161895,53.49794028725878,,,,82.88372039794922,
1637761161983,,0.350341796875,-9.53125,-2.525634765625,,
1637761161984,,,,,,29.210582733154297
1637761161985,53.49794028725878,,,,82.90691375732422,
1637761162119,,0.34912109375,-9.534912109375,-2.529296875,,29.26400375366211
1637761162120,,,,,82.91683959960938,
1637761162121,53.49794028725878,,,,,
1637761162209,,0.341796875,-9.52880859375,-2.528076171875,,29.246196746826172
1637761162210,53.49794028725878,,,,82.82080078125,
1637761162299,,0.34423828125,-9.522705078125,-2.525634765625,,29.281814575195312
1637761162300,,,,,82.91683959960938,
1637761162301,53.49794028725878,,,,,
1637761162434,,0.340576171875,-9.522705078125,-2.535400390625,82.86385345458984,29.281814575195312
1637761162436,54.58290336470751,,,,,
1637761162524,,0.341796875,-9.52880859375,-2.518310546875,,29.281814575195312
1637761162525,54.58290336470751,,,,82.88040924072266,
1637761162614,,0.33935546875,-9.52880859375,-2.5244140625,,29.281814575195312
1637761162659,53.49794028725878,,,,82.83404541015625,
1637761162749,,0.352783203125,-9.537353515625,-2.52197265625,,29.281814575195312
1637761162750,,,,,82.83735656738281,
1637761162794,54.58290336470751,,,,,
1637761162884,,0.338134765625,-9.525146484375,-2.520751953125,,29.26400375366211
1637761162885,54.58290336470751,,,,82.8472900390625,
1637761162974,,0.33935546875,-9.5361328125,-2.529296875,,29.29962158203125
1637761163019,54.58290336470751,,,,82.91022491455078,
1637761163199,,0.340576171875,-9.532470703125,-2.5244140625,,29.26400375366211
1637761163200,,,,,82.78767395019531,
1637761163201,54.58290336470751,,,,,
1637761163244,,0.341796875,,,,
1637761163245,,,-9.534912109375,-2.53662109375,,
1637761163246,,,,,82.77442932128906,29.246196746826172
1637761163334,54.58290336470751,,,,,
1637761163379,,0.340576171875,-9.53125,-2.5244140625,,29.228389739990234
1637761163380,,,,,82.81747436523438,
1637761163425,54.58290336470751,,,,,
1637761163514,,0.33935546875,-9.53125,-2.528076171875,,29.19277572631836
1637761163515,55.670102654918374,,,,82.80091857910156,
1637761163604,,0.338134765625,-9.53125,-2.530517578125,,29.26400375366211
1637761163648,,,,,82.8472900390625,
1637761163649,55.670102654918374,,,,,
1637761163739,,0.343017578125,,,,
1637761163740,,,-9.53369140625,-2.532958984375,,29.246196746826172
1637761163741,,,,,82.83735656738281,
1637761163743,55.670102654918374,,,,,
1637761163829,,0.34912109375,-9.52880859375,-2.530517578125,,
1637761163830,,,,,82.81085968017578,29.26400375366211
1637761163831,55.670102654918374,,,,,
1637761163919,,0.352783203125,-9.52880859375,-2.530517578125,,29.281814575195312
1637761163920,55.670102654918374,,,,82.87047576904297,
1637761164099,,0.34423828125,,,,
1637761164100,,,-9.5263671875,-2.529296875,,29.246196746826172
1637761164101,,,,,82.82410430908203,
1637761164102,55.670102654918374,,,,,
1637761164189,,0.3369140625,-9.525146484375,-2.537841796875,,29.26400375366211
1637761164234,55.670102654918374,,,,82.79098510742188,
1637761164279,,0.338134765625,-9.5263671875,-2.5341796875,,
1637761164368,,,,,,29.228389739990234
1637761164369,,,,,82.77442932128906,
1637761164370,55.670102654918374,,,,,
1637761164414,,0.33935546875,,,,
1637761164459,55.670102654918374,,,,,
1637761164549,,0.341796875,-9.527587890625,-2.529296875,,29.210582733154297
1637761164550,,,,,82.79430389404297,
1637761164551,55.670102654918374,,,,,
1637761164730,,0.333251953125,-9.539794921875,-2.532958984375,,
1637761164731,,,,,82.7677993774414,29.281814575195312
1637761164732,55.670102654918374,,,,,
1637761164774,,0.343017578125,-9.537353515625,-2.545166015625,,29.26400375366211
1637761164775,,,,,82.85391998291016,
1637761164819,55.670102654918374,,,,,
1637761164954,,0.34912109375,-9.527587890625,-2.5390625,82.7413101196289,29.228389739990234
1637761164955,55.670102654918374,,,,,
1637761164999,,0.350341796875,-9.525146484375,-2.530517578125,,29.228389739990234
1637761165043,,,,,82.83404541015625,
1637761165045,55.670102654918374,,,,,
1637761165134,,0.345458984375,-9.530029296875,-2.532958984375,82.81747436523438,29.228389739990234
1637761165135,56.75954782293517,,,,,
1637761165224,,0.3369140625,-9.53125,-2.530517578125,,29.210582733154297
1637761165268,,,,,82.79430389404297,
1637761165270,56.75954782293517,,,,,
1637761165404,,0.33935546875,-9.517822265625,-2.532958984375,,
1637761165448,,,,,,29.281814575195312
1637761165449,,,,,82.79430389404297,
1637761165450,55.670102654918374,,,,,
1637761165494,,0.340576171875,-9.532470703125,-2.532958984375,82.78105163574219,29.246196746826172
1637761165539,55.670102654918374,,,,,
1637761165630,,0.345458984375,-9.522705078125,-2.52685546875,,
1637761165631,,,,,82.8274154663086,29.246196746826172
1637761165633,55.670102654918374,,,,,
1637761165719,,0.347900390625,-9.520263671875,-2.540283203125,,29.228389739990234
1637761165720,56.75954782293517,,,,82.69163513183594,
1637761165854,,0.350341796875,-9.52880859375,-2.535400390625,,
1637761165855,,,,,,29.228389739990234
1637761165856,,,,,82.71480560302734,
1637761165857,56.75954782293517,,,,,
1637761165944,,0.338134765625,-9.525146484375,-2.528076171875,,
1637761165945,,,,,82.79098510742188,29.228389739990234
1637761165946,55.670102654918374,,,,,
1637761166034,,0.33935546875,-9.527587890625,-2.53662109375,,
1637761166035,,,,,82.78767395019531,29.228389739990234
1637761166036,55.670102654918374,,,,,
1637761166169,,0.3466796875,-9.532470703125,,,
1637761166170,,,,-2.528076171875,,29.228389739990234
1637761166171,,,,,82.721435546875,
1637761166173,55.670102654918374,,,,,
1637761166259,,0.345458984375,-9.52880859375,-2.5439453125,,
1637761166260,,,,,,29.26400375366211
1637761166261,55.670102654918374,,,,82.72474670410156,
1637761166349,,0.343017578125,-9.534912109375,-2.54150390625,,29.246196746826172
1637761166394,,,,,82.7413101196289,
1637761166395,55.670102654918374,,,,,
1637761166485,,0.34912109375,-9.549560546875,-2.535400390625,,29.228389739990234
1637761166486,,,,,82.74794006347656,
1637761166487,55.670102654918374,,,,,
1637761166574,,0.333251953125,-9.530029296875,-2.545166015625,,29.246196746826172
1637761166575,55.670102654918374,,,,82.70487976074219,
1637761166709,,0.340576171875,-9.53125,-2.5341796875,,
1637761166710,,,,,,29.246196746826172
1637761166711,,,,,82.73468017578125,
1637761166713,55.670102654918374,,,,,
1637761166799,,0.338134765625,-9.527587890625,-2.535400390625,,
1637761166800,,,,,82.70487976074219,29.246196746826172
1637761166801,55.670102654918374,,,,,
1637761166889,,0.3515625,-9.534912109375,-2.53173828125,,29.228389739990234
1637761166890,,,,,82.67506408691406,
1637761166891,55.670102654918374,,,,,
1637761167024,,0.340576171875,-9.53125,-2.535400390625,,
1637761167025,,,,,82.66181945800781,29.228389739990234
1637761167026,54.58290336470751,,,,,
1637761167113,,0.34423828125,-9.537353515625,-2.53662109375,,
1637761167158,,,,,,29.246196746826172
1637761167159,,,,,82.69163513183594,
1637761167204,55.670102654918374,0.340576171875,-9.532470703125,-2.54150390625,,29.228389739990234
1637761167249,,,,,82.69493865966797,
1637761167250,55.670102654918374,,,,,
1637761167339,,0.341796875,-9.52392578125,-2.535400390625,,
1637761167340,,,,,82.66513061523438,29.19277572631836
1637761167341,55.670102654918374,,,,,
1637761167429,,0.343017578125,-9.534912109375,-2.545166015625,,29.210582733154297
1637761167473,,,,,82.68500518798828,
1637761167474,54.58290336470751,,,,,
1637761167564,,0.352783203125,-9.52880859375,-2.540283203125,,
1637761167565,,,,,82.6220703125,29.228389739990234
1637761167566,54.58290336470751,,,,,
1637761167654,,0.343017578125,-9.53125,-2.530517578125,82.65188598632812,29.228389739990234
1637761167655,54.58290336470751,,,,,
1637761167745,,0.341796875,-9.527587890625,-2.53662109375,,29.210582733154297
1637761167746,54.58290336470751,,,,82.61213684082031,
1637761167879,,0.343017578125,-9.52880859375,-2.529296875,,29.228389739990234
1637761167880,,,,,82.5955810546875,
1637761167881,54.58290336470751,,,,,
1637761167969,,0.33935546875,-9.52392578125,-2.5390625,,29.246196746826172
1637761167970,54.58290336470751,,,,82.69493865966797,
1637761168059,,0.352783203125,-9.522705078125,-2.5341796875,,29.228389739990234
1637761168104,,,,,82.60551452636719,
1637761168105,54.58290336470751,,,,,
1637761168194,,0.338134765625,-9.52880859375,-2.540283203125,,29.228389739990234
1637761168195,54.58290336470751,,,,82.55914306640625,
1637761168284,,0.343017578125,-9.532470703125,-2.54150390625,,29.246196746826172
1637761168285,54.58290336470751,,,,82.52272033691406,
1637761168419,,0.3466796875,-9.532470703125,-2.54150390625,,29.228389739990234
1637761168420,,,,,82.56576538085938,
1637761168421,54.58290336470751,,,,,
1637761168510,,0.34423828125,,,,
1637761168511,,,-9.53125,-2.5390625,,29.228389739990234
1637761168512,54.58290336470751,,,,82.60882568359375,
1637761168599,,0.345458984375,-9.52880859375,-2.537841796875,82.53596496582031,29.210582733154297
1637761168600,53.49794028725878,,,,,
1637761168734,,0.340576171875,-9.541015625,-2.542724609375,,29.228389739990234
1637761168735,54.58290336470751,,,,82.57239532470703,
1637761168823,,0.343017578125,,,,
1637761168824,,,-9.53857421875,-2.54638671875,82.60551452636719,29.210582733154297
1637761168825,53.49794028725878,,,,,
1637761168914,,0.3515625,-9.530029296875,-2.532958984375,,29.228389739990234
1637761168959,,,,,82.58563995361328,
1637761168960,53.49794028725878,,,,,
1637761169049,,0.328369140625,-9.532470703125,-2.535400390625,,
1637761169050,,,,,82.59226989746094,29.19277572631836
1637761169051,53.49794028725878,,,,,
1637761169139,,0.33935546875,-9.547119140625,-2.537841796875,,29.174964904785156
1637761169184,,,,,82.56245422363281,
1637761169185,53.49794028725878,,,,,
1637761169274,,0.343017578125,-9.5458984375,-2.54150390625,,
1637761169275,,,,,82.54920959472656,29.19277572631836
1637761169276,53.49794028725878,,,,,
1637761169364,,0.33935546875,-9.521484375,-2.535400390625,,
1637761169365,,,,,82.57239532470703,29.19277572631836
1637761169366,53.49794028725878,,,,,
1637761169454,,0.347900390625,-9.53125,,,
1637761169455,,,,-2.542724609375,,29.246196746826172
1637761169544,,,,,82.57902526855469,
1637761169545,53.49794028725878,,,,,
1637761169589,,0.33935546875,-9.527587890625,-2.530517578125,,29.228389739990234
1637761169590,,,,,82.55583190917969,
1637761169635,53.49794028725878,,,,,
1637761169724,,0.345458984375,-9.517822265625,-2.5341796875,,
1637761169725,,,,,82.50614929199219,29.228389739990234
1637761169726,53.49794028725878,,,,,
1637761169814,,0.33935546875,-9.5361328125,-2.528076171875,,29.19277572631836
1637761169859,,,,,82.48627471923828,
1637761169860,53.49794028725878,,,,,
1637761169949,,0.340576171875,-9.5361328125,-2.54638671875,,29.210582733154297
1637761169950,53.49794028725878,,,,82.61544799804688,
1637761170039,,0.3466796875,-9.522705078125,-2.5390625,,
1637761170040,,,,,82.54920959472656,29.210582733154297
1637761170041,52.41520873637466,,,,,
1637761170174,,0.3466796875,-9.530029296875,-2.5390625,,
1637761170175,,,,,,29.19277572631836
1637761170177,,,,,82.52272033691406,
1637761170178,53.49794028725878,,,,,
1637761170265,,0.3515625,-9.525146484375,-2.5341796875,,29.19277572631836
1637761170266,,,,,82.44322204589844,
1637761170267,53.49794028725878,,,,,
1637761170354,,0.340576171875,-9.5263671875,-2.537841796875,,29.19277572631836
1637761170355,53.49794028725878,,,,82.53596496582031,
1637761170579,,0.34912109375,-9.527587890625,-2.542724609375,82.48958587646484,29.19277572631836
1637761170626,53.49794028725878,0.350341796875,-9.52880859375,-2.535400390625,,29.174964904785156
1637761170627,,,,,82.48958587646484,
1637761170669,53.49794028725878,,,,,
1637761170759,,0.338134765625,-9.527587890625,-2.540283203125,82.38029479980469,29.174964904785156
1637761170805,53.49794028725878,,,,,
1637761170894,,0.350341796875,-9.52392578125,-2.542724609375,,
1637761170895,,,,,82.43328857421875,29.19277572631836
1637761170897,54.58290336470751,,,,,
1637761170984,,0.33935546875,-9.532470703125,-2.540283203125,,
1637761170985,,,,,82.45315551757812,29.210582733154297
1637761170986,54.58290336470751,,,,,
1637761171075,,0.335693359375,-9.52880859375,-2.542724609375,,29.15715789794922
1637761171118,,,,,82.38029479980469,
1637761171119,54.58290336470751,,,,,
1637761171209,,0.343017578125,-9.53125,-2.545166015625,,29.19277572631836
1637761171210,54.58290336470751,,,,82.4167251586914,
1637761171344,,0.3369140625,-9.53125,-2.537841796875,,29.174964904785156
1637761171345,,,,,82.39353942871094,
1637761171346,54.58290336470751,,,,,
1637761171434,,0.3515625,-9.530029296875,-2.545166015625,,29.13935089111328
1637761171435,,,,,82.35710906982422,
1637761171436,54.58290336470751,,,,,
1637761171524,,0.347900390625,,,,
1637761171525,,,-9.520263671875,-2.535400390625,,29.19277572631836
1637761171569,54.58290336470751,,,,82.36705017089844,
1637761171614,,0.3369140625,-9.527587890625,-2.53662109375,,29.15715789794922
1637761171658,,,,,82.34054565429688,
1637761171660,54.58290336470751,,,,,
1637761171749,,0.333251953125,-9.534912109375,-2.56103515625,,29.174964904785156
1637761171750,,,,,82.33723449707031,
1637761171751,54.58290336470751,,,,,
1637761171839,,0.3369140625,-9.525146484375,,,
1637761171840,,,,-2.54638671875,,29.210582733154297
1637761171884,55.670102654918374,,,,82.24781036376953,
1637761171974,,0.33935546875,-9.52392578125,-2.53662109375,,
1637761171975,54.58290336470751,,,,82.28755950927734,29.174964904785156
1637761172064,,0.33935546875,-9.527587890625,-2.5390625,,29.19277572631836
1637761172065,,,,,82.23456573486328,
1637761172066,54.58290336470751,,,,,
1637761172198,,0.341796875,-9.53125,-2.554931640625,,
1637761172199,,,,,,29.210582733154297
