timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1638783139481,519.2878422776885,105.18370056152344
1638783139569,,105.12739562988281
1638783139615,558.5997077486041,
1638783139707,,105.362548828125
1638783139708,592.534995739256,
1638783139794,,105.37911224365234
1638783139795,622.8209158813169,
1638783139885,,105.51821899414062
1638783139930,648.9533098474853,
1638783140019,,105.59770202636719
1638783140020,667.7524419595793,
1638783140110,684.2104833872392,105.66063690185547
1638783140199,,105.75006103515625
1638783140200,695.364193395381,
1638783140334,,105.8626708984375
1638783140335,703.8269536788234,
1638783140425,,105.90904235839844
1638783140426,709.515908057869,
1638783140515,,105.97859191894531
1638783140516,712.3745643306245,
1638783140650,709.515908057869,105.95541381835938
1638783140739,,105.88916778564453
1638783140740,700.9966333207651,
1638783140875,,105.7931137084961
1638783140876,686.9851465380194,
1638783140965,,105.74343872070312
1638783140967,665.0406011632768,
1638783141054,,105.6672592163086
1638783141055,635.7827587424782,
1638783141145,,105.4420394897461
1638783141146,605.0156983991758,
1638783141234,,105.3824234008789
1638783141235,572.9646407810333,
1638783141370,537.5375617838239,105.25987243652344
1638783141460,,105.06777954101562
1638783141461,499.26793627545976,
1638783141550,,104.98167419433594
1638783141595,460.77034690833864,
1638783141685,424.2002776014619,104.89886474609375
1638783141775,,104.70345306396484
1638783141776,387.5338813482023,
1638783141865,,104.52790832519531
1638783141910,352.70805323638746,
1638783142000,,104.4583740234375
1638783142001,317.88930735470086,
1638783142090,286.4321580586634,104.27951049804688
1638783142180,,104.14372253417969
1638783142269,256.4417296444107,
1638783142315,,104.04766845703125
1638783142316,232.25030803882208,
1638783142405,214.70936121274457,104.02449035644531
1638783142541,204.70588327163645,104.12384796142578
1638783142629,,104.12384796142578
1638783142630,201.87793517617746,
1638783142719,,104.19340515136719
1638783142720,207.54716234217366,
1638783142810,214.70936121274457,104.2861328125
1638783142946,,104.30268859863281
1638783142947,226.34731379102112,
1638783143034,,104.49810791015625
1638783143079,244.22843963895474,
1638783143125,264.19754144022954,104.49479675292969
1638783143260,,104.62065124511719
1638783143261,288.0503085911886,
1638783143350,314.5057945404732,104.63390350341797
1638783143439,,104.79950714111328
1638783143441,343.83201949125566,
1638783143530,,104.94523620605469
1638783143574,376.3440831270724,
1638783143665,,105.00485229492188
1638783143667,412.41379785027436,
1638783143755,452.4822852647644,105.1373291015625
1638783143845,,105.2168197631836
1638783143846,492.711360672877,
1638783143980,,105.31950378417969
1638783143981,532.9341233672134,
1638783144070,570.552148073805,105.29631042480469
1638783144205,,105.45860290527344
1638783144206,602.5039305719853,
1638783144294,,105.50164794921875
1638783144295,625.396846224362,
1638783144385,,105.62088775634766
1638783144386,643.659675112003,
1638783144521,,105.72025299072266
1638783144522,659.6434566271827,
1638783144610,,105.75668334960938
1638783144611,673.202603888627,
1638783144701,678.6885399755631,105.82624816894531
1638783144789,,105.91897583007812
1638783144834,686.9851465380194,
1638783144925,,105.93885803222656
1638783144926,686.9851465380194,
1638783145014,,105.83617401123047
1638783145015,681.4449680463816,
1638783145105,667.7524419595793,105.7169418334961
1638783145240,646.3022755772461,105.7169418334961
1638783145329,,105.55795288085938
1638783145330,620.2531851478318,
1638783145423,587.5968609976039,105.46853637695312
1638783145555,,105.30293273925781
1638783145556,553.8694763975475,
1638783145646,514.7929023132826,105.17376708984375
1638783145734,,104.98497772216797
1638783145735,477.6334782907746,
1638783145870,440.2250463808651,104.90217590332031
1638783145960,,104.7862548828125
1638783145961,404.6639299320293,
1638783146050,368.98394781041407,104.61734008789062
1638783146185,,104.51467895507812
1638783146186,333.3333333333333,
1638783146275,,104.37225341796875
1638783146276,301.1436022033441,
1638783146365,,104.29607391357422
1638783146409,268.897150255812,
1638783146503,239.70944337603478,104.1139144897461
1638783146590,214.70936121274457,104.00460815429688
1638783146679,,103.97811889648438
1638783146680,193.47320207507804,
1638783146769,,103.95824432373047
1638783146815,181.08419519824045,
1638783146905,,104.034423828125
1638783146906,174.3119250803963,
1638783146994,,104.01786041259766
1638783146995,174.3119250803963,
1638783147087,181.08419519824045,104.17352294921875
1638783147220,193.47320207507804,104.15034484863281
1638783147310,,104.19340515136719
1638783147311,210.4018886439673,
1638783147400,229.29171379908067,104.30268859863281
