timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1638263230300,,120.3363037109375
1638263230301,875.4579175087867,
1638263230390,,120.37273406982422
1638263230391,868.6130555464089,
1638263230481,865.2095454121638,120.339599609375
1638263230615,865.2095454121638,120.3131103515625
1638263230705,,120.2700424194336
1638263230706,865.2095454121638,
1638263230795,,120.24354553222656
1638263230796,868.6130555464089,
1638263230930,,120.20381927490234
1638263230931,878.8990460424645,
1638263231020,892.7910960653628,120.17401123046875
1638263231110,,120.10112762451172
1638263231111,910.4478583885156,
1638263231200,,120.12100219726562
1638263231201,939.39399368945,
1638263231335,976.83389950193,120.20381927490234
1638263231425,1015.7480391235656,120.111083984375
1638263231515,1047.9999930038452,120.09782409667969
1638263231650,,120.064697265625
1638263231651,1072.874460787925,
1638263231740,,120.05146026611328
1638263231741,1098.360709399508,
1638263231830,,120.1077651977539
1638263231831,1120.0827850492872,
1638263231965,,120.12100219726562
1638263231966,1137.7870371123897,
1638263232056,1155.7894890576522,120.0614013671875
1638263232145,,120.04814147949219
1638263232146,1169.4914781646617,
1638263232280,1178.7234203995706,120.04814147949219
1638263232370,1188.0341287212777,120.0448226928711
1638263232460,1197.4248951544064,120.1077651977539
1638263232596,1202.1505872527102,120.0614013671875
1638263232685,,120.09782409667969
1638263232686,1206.8965368406953,
1638263232776,1206.8965368406953,120.07133483886719
1638263232910,,120.1143798828125
1638263232911,1206.8965368406953,
1638263233000,,120.10444641113281
1638263233001,1206.8965368406953,
1638263233090,,120.14087677001953
1638263233091,1202.1505872527102,
1638263233180,,120.17401123046875
1638263233225,1192.7194221445839,
1638263233315,1183.3688073725812,120.18062591552734
1638263233405,,120.19718170166016
1638263233406,1169.4914781646617,
1638263233495,1160.3375358170151,120.19056701660156
1638263233631,,120.24354553222656
1638263233632,1151.2605238075307,
1638263233721,1142.2594045403562,120.10112762451172
1638263233900,,120.07795715332031
1638263233901,1137.7870371123897,
1638263233945,1133.3333243264092,120.10112762451172
1638263234035,1124.4812988774768,120.07133483886719
1638263234125,1115.702521108099,120.08126831054688
1638263234260,,120.09782409667969
1638263234265,1111.340187337602,
1638263234350,1106.9959102976018,120.12432098388672
1638263234440,1106.9959102976018,120.1143798828125
1638263234575,,120.10112762451172
1638263234576,1102.669375906501,
1638263234665,,120.12763977050781
1638263234666,1102.669375906501,
1638263234755,,120.18724060058594
1638263234756,1102.669375906501,
1638263234890,,120.18724060058594
1638263234891,1111.340187337602,
1638263234981,,120.19387817382812
1638263234983,1120.0827850492872,
1638263235070,,120.24354553222656
1638263235072,1124.4812988774768,
1638263235205,,120.2932357788086
1638263235206,1133.3333243264092,
1638263235295,,120.32634735107422
1638263235296,1137.7870371123897,
1638263235385,1146.7504530347587,120.3363037109375
1638263235476,1146.7504530347587,120.29655456542969
1638263235611,1151.2605238075307,120.36277770996094
1638263235700,,120.3363037109375
1638263235701,1155.7894890576522,
1638263235790,1160.3375358170151,120.47538757324219
1638263235925,,120.48202514648438
1638263235927,1164.9048549459735,
1638263236015,,120.47870635986328
1638263236016,1164.9048549459735,
1638263236105,,120.5582046508789
1638263236151,1169.4914781646617,
1638263236241,,120.57807922363281
1638263236243,1169.4914781646617,
1638263236330,,120.57144165039062
1638263236331,1174.0976003565147,
1638263236420,,120.61119079589844
1638263236421,1174.0976003565147,
1638263236555,,120.60787200927734
1638263236556,1174.0976003565147,
1638263236646,1174.0976003565147,120.72711944580078
1638263236780,,120.67742919921875
1638263236781,1178.7234203995706,
1638263236870,,120.71717834472656
1638263236871,1178.7234203995706,
1638263236960,1178.7234203995706,120.78010559082031
1638263237050,,120.85296630859375
1638263237051,1178.7234203995706,
1638263237185,1183.3688073725812,120.86952209472656
1638263237276,1183.3688073725812,120.87615966796875
1638263237365,,120.9688949584961
1638263237366,1183.3688073725812,
1638263237455,,120.9854507446289
1638263237456,1183.3688073725812,
1638263237590,,121.0086441040039
1638263237591,1183.3688073725812,
1638263237680,,121.04507446289062
1638263237681,1183.3688073725812,
1638263237770,,121.13449096679688
1638263237771,1178.7234203995706,
1638263237905,,121.11461639404297
1638263237906,1178.7234203995706,
1638263237996,,121.164306640625
1638263237997,1178.7234203995706,
1638263238085,,121.23054504394531
1638263238086,1174.0976003565147,
1638263238220,1174.0976003565147,121.26036071777344
1638263238310,,121.29016876220703
1638263238312,1174.0976003565147,
1638263238400,,121.35308837890625
1638263238401,1169.4914781646617,
1638263238535,,121.29016876220703
1638263238536,1164.9048549459735,
1638263238625,,121.40277862548828
1638263238626,1164.9048549459735,
1638263238717,1164.9048549459735,121.44912719726562
1638263238853,,121.47232055664062
1638263238855,1164.9048549459735,
1638263238940,,121.47895812988281
1638263238941,1160.3375358170151,
1638263239030,,121.6213607788086
1638263239031,1160.3375358170151,
1638263239165,,121.55181884765625
1638263239166,1155.7894890576522,
1638263239255,,121.58161163330078
1638263239256,1155.7894890576522,
1638263239345,,121.71741485595703
1638263239347,1155.7894890576522,
1638263239435,1151.2605238075307,121.69422149658203
1638263239572,1146.7504530347587,121.71080017089844
1638263239660,,121.73065185546875
1638263239663,1146.7504530347587,
1638263239751,1146.7504530347587,121.74391174316406
1638263239886,1142.2594045403562,121.85321807861328
1638263239975,,121.8465805053711
1638263239976,1142.2594045403562,
1638263240065,,121.93601989746094
1638263240066,1142.2594045403562,
1638263240200,1142.2594045403562,121.95919036865234
1638263240290,,122.05856323242188
1638263240291,1137.7870371123897,
1638263240381,1137.7870371123897,121.99230194091797
1638263240517,,121.98899841308594
1638263240518,1133.3333243264092,
1638263240606,,122.07843780517578
1638263240612,1133.3333243264092,
1638263240695,,122.09829711914062
1638263240696,1128.8980866510478,
1638263240830,1124.4812988774768,122.14797973632812
1638263240920,,122.13471984863281
1638263240921,1120.0827850492872,
1638263241010,,122.14466094970703
1638263241011,1120.0827850492872,
1638263241145,,122.21421813964844
1638263241146,1120.0827850492872,
1638263241235,1115.702521108099,122.21421813964844
1638263241325,,122.2970199584961
1638263241326,1111.340187337602,
1638263241460,,122.39307403564453
1638263241461,1111.340187337602,
1638263241551,1106.9959102976018,122.40301513671875
1638263241641,,122.44937896728516
1638263241642,1106.9959102976018,
1638263241776,1102.669375906501,122.47918701171875
1638263241865,,122.57522583007812
1638263241866,1094.0694595065177,
1638263241955,,122.5189208984375
1638263241956,1094.0694595065177,
1638263242046,1089.79589503589,122.58848571777344
1638263242182,,122.58848571777344
1638263242183,1085.539712759162,
1638263242270,1077.0791494362115,122.61497497558594
1638263242361,,122.68453979492188
1638263242413,1072.874460787925,
1638263242495,,122.68121337890625
1638263242496,1064.5160635353789,
1638263242585,1060.3621908417538,122.75407409667969
1638263242721,1052.104231540471,122.7474594116211
1638263242810,,122.80708312988281
1638263242811,1043.9121917941357,
1638263242900,,122.86338806152344
1638263242901,1035.7853457121373,
1638263242990,,122.95280456542969
1638263242992,1027.7227349164932,
1638263243125,,122.86668395996094
1638263243126,1015.7480391235656,
1638263243215,,122.91305541992188
1638263243216,996.1013793365505,
1638263243305,,122.98262023925781
1638263243306,976.83389950193,
1638263243395,,123.06209564208984
1638263243396,950.4761667359719,
1638263243530,,123.07203674316406
1638263243531,917.6030724567294,
1638263243620,,123.05548095703125
1638263243621,875.4579175087867,
1638263243710,,123.17140197753906
1638263243711,831.8425444524546,
1638263243845,,123.15483093261719
1638263243846,793.3450100815985,
1638263243935,,123.15153503417969
1638263243936,750.4272956821711,
1638263244025,,123.17802429199219
1638263244026,712.3745643306245,
1638263244160,,123.23101043701172
1638263244161,670.4730920636382,
1638263244250,,123.25420379638672
1638263244251,630.5732493652253,
1638263244340,,123.33038330078125
1638263244341,587.5968609976039,
1638263244476,,123.22439575195312
1638263244477,539.8496381892382,
1638263244565,,123.14159393310547
1638263244566,492.711360672877,
1638263244655,,123.05548095703125
1638263244656,446.3276673833569,
1638263244791,,122.91305541992188
1638263244792,402.7397376024876,
1638263244880,,122.80044555664062
1638263244881,363.5153109542348,
1638263244971,326.4248454653038,122.66796112060547
1638263245105,,122.48249053955078
1638263245106,294.5638439466953,
1638263245195,,122.41957092285156
1638263245196,265.7601990281764,
1638263245285,242.71845334391327,122.19766235351562
1638263245421,220.50058943095416,122.07843780517578
1638263245511,197.6608156268344,121.91282653808594
1638263245601,178.36594108941287,121.70747375488281
1638263245736,160.99773590792304,121.4656982421875
1638263245825,,121.38290405273438
1638263245826,144.13407882662332,
1638263245915,,121.15436553955078
1638263245916,127.75330450147598,
1638263246005,,121.00532531738281
1638263246006,120.35011367871293,
1638263246142,,120.93578338623047
1638263246143,131.49170508617192,
1638263246230,,120.97550964355469
1638263246231,153.1531524952332,
1638263246320,,121.05169677734375
1638263246365,183.8150364001019,
1638263246456,,121.18086242675781
1638263246457,219.04761407380755,
1638263246545,,121.22061157226562
1638263246546,259.5325831483612,
1638263246635,,121.36634826660156
1638263246636,304.45860889776407,
1638263246771,,121.43257141113281
1638263246772,354.4973656770844,
1638263246860,,121.58493041992188
1638263246861,412.41379785027436,
1638263246951,475.50434498298785,121.74060821533203
1638263247086,544.4947444617188,121.76046752929688
