timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1637996670256,,103.91850280761719
1637996670257,741.496653960426,
1637996670345,,104.00460815429688
1637996670346,729.7297203253447,
1637996670436,,104.09403991699219
1637996670437,715.2429322016238,
1637996670571,,104.12054443359375
1637996670576,700.9966333207651,
1637996670663,673.202603888627,104.1139144897461
1637996670751,,104.14041137695312
1637996670752,648.9533098474853,
1637996670886,,104.25302124023438
1637996670887,622.8209158813169,
1637996670976,,104.30601501464844
1637996670977,599.9999713897719,
1637996671065,,104.3358154296875
1637996671066,565.749214024384,
1637996671200,,104.3358154296875
1637996671201,528.3582074510995,
1637996671290,,104.37556457519531
1637996671291,486.2118955858545,
1637996671381,446.3276673833569,104.35899353027344
1637996671470,,104.44180297851562
1637996671472,406.59339274491816,
1637996671608,370.8166029277889,104.52129364013672
1637996671696,,104.47823333740234
1637996671697,338.562100050038,
1637996671786,,104.51798248291016
1637996671787,309.4629325840259,
1637996671921,,104.49479675292969
1637996671924,281.601993764116,
1637996672011,,104.54779052734375
1637996672013,256.4417296444107,
1637996672100,,104.63390350341797
1637996672101,230.76922230466616,
1637996672236,,104.63390350341797
1637996672237,207.54716234217366,
1637996672326,,104.66371154785156
1637996672327,189.3147555326545,
1637996672415,,104.65708923339844
1637996672416,171.6247090897872,
1637996672550,,104.70014953613281
1637996672552,158.3710396988616,
1637996672640,,104.64714813232422
1637996672642,149.2704782900153,
1637996672730,,104.73989868164062
1637996672731,150.56180178614952,
1637996672821,,104.74651336669922
1637996672822,159.68290507101528,
1637996672955,,104.76306915283203
1637996672957,177.01149444690955,
1637996673045,,104.88230895996094
1637996673046,197.6608156268344,
1637996673135,,105.01809692382812
1637996673139,223.4169600066818,
1637996673271,,105.09428405761719
1637996673272,248.78047681010858,
1637996673362,,105.17376708984375
1637996673363,275.2179175532079,
1637996673450,,105.32611846923828
1637996673451,301.1436022033441,
1637996673586,,105.31950378417969
1637996673587,333.3333333333333,
1637996673676,,105.5115966796875
1637996673677,365.3333372819689,
1637996673765,,105.57452392578125
1637996673810,402.7397376024876,
1637996673900,,105.60433197021484
1637996673902,442.2535116221788,
1637996673990,,105.72025299072266
1637996673992,486.2118955858545,
1637996674080,,105.84941864013672
1637996674125,532.9341233672134,
1637996674215,,105.92228698730469
1637996674216,577.8120282542552,
1637996674305,,106.02164459228516
1637996674306,612.5984281869496,
1637996674395,,106.14419555664062
1637996674396,643.659675112003,
1637996674530,,106.22368621826172
1637996674531,667.7524419595793,
1637996674621,,106.33297729492188
1637996674622,684.2104833872392,
1637996674711,,106.41577911376953
1637996674712,698.1757361067023,
1637996674846,,106.56150817871094
1637996674847,706.6666486952045,
1637996674938,,106.55488586425781
1637996674939,715.2429322016238,
1637996675026,,106.6343765258789
1637996675027,723.9057285546821,
1637996675160,,106.76023864746094
1637996675161,729.7297203253447,
1637996675251,,106.80660247802734
1637996675253,732.6565223626582,
1637996675341,,106.89271545410156
1637996675343,735.5932215279939,
1637996675431,735.5932215279939,106.96890258789062
1637996675565,,107.09143829345703
1637996675566,726.8128585605816,
1637996675656,,107.09806823730469
1637996675659,721.0083759148399,
1637996675746,,107.19410705566406
1637996675791,712.3745643306245,
1637996675880,,107.17424011230469
1637996675881,703.8269536788234,
1637996675971,,107.18086242675781
1637996675972,684.2104833872392,
1637996676105,,107.25041198730469
1637996676107,659.6434566271827,
1637996676195,,107.28022766113281
1637996676197,635.7827587424782,
1637996676286,,107.29678344726562
1637996676287,602.5039305719853,
1637996676375,,107.32990264892578
1637996676377,570.552148073805,
1637996676510,,107.40939331054688
1637996676511,530.6427789294166,
1637996676602,,107.45245361328125
1637996676603,494.8905137049014,
1637996676690,,107.41270446777344
1637996676691,462.8571378124004,
1637996676826,,107.47563171386719
1637996676827,426.1838369352267,
1637996676915,,107.50212860107422
1637996676918,398.90710798281384,
1637996677005,,107.55843353271484
1637996677006,372.6541438243005,
1637996677140,,107.515380859375
1637996677141,342.07078427296346,
1637996677230,,107.48226165771484
1637996677231,312.8205357688906,
1637996677320,,107.515380859375
1637996677321,283.20802140395097,
1637996677455,,107.50543212890625
1637996677456,257.98524559288694,
1637996677545,,107.46238708496094
1637996677546,239.70944337603478,
1637996677636,,107.47894287109375
1637996677638,233.7349486216043,
1637996677725,,107.54187774658203
1637996677726,236.71498184357242,
1637996677861,,107.57499694824219
1637996677862,239.70944337603478,
1637996677951,,107.68760681152344
1637996677952,251.83373789526448,
1637996678041,,107.70085144042969
1637996678042,264.19754144022954,
1637996678175,,107.80021667480469
1637996678176,284.818082749614,
1637996678267,,107.82340240478516
1637996678268,304.45860889776407,
1637996678356,,107.94264221191406
1637996678401,324.70891344200567,
1637996678490,,107.98568725585938
1637996678492,349.14360299405985,
1637996678580,,108.08505249023438
1637996678581,368.98394781041407,
1637996678670,,108.15791320800781
1637996678716,389.4165479267486,
1637996678806,,108.16122436523438
1637996678807,420.2496346377629,
1637996678896,,108.32020568847656
1637996678897,456.61453030681747,
1637996678986,,108.35333251953125
1637996678987,497.0760088376885,
1637996679121,,108.3665771484375
1637996679123,535.2323644849425,
1637996679211,,108.49905395507812
1637996679212,563.3587609906766,
1637996679301,,108.5421142578125
1637996679302,587.5968609976039,
1637996679436,,108.62822723388672
1637996679438,605.0156983991758,
1637996679525,,108.63153076171875
1637996679526,617.6935310496627,
1637996679618,627.9809151956324,108.76402282714844
1637996679750,,108.80707550048828
1637996679752,635.7827587424782,
1637996679841,,108.82032775878906
1637996679842,643.659675112003,
1637996679931,,108.8633804321289
1637996679932,651.6129202649204,
1637996680069,,108.95280456542969
1637996680070,656.9579475577549,
1637996680156,665.0406011632768,109.00579833984375
1637996680245,,109.03229522705078
1637996680246,670.4730920636382,
1637996680336,,109.06210327148438
1637996680381,675.9410314009385,
1637996680471,,109.12503051757812
1637996680472,678.6885399755631,
1637996680561,,109.15483093261719
1637996680562,675.9410314009385,
1637996680652,,109.13165283203125
1637996680696,665.0406011632768,
1637996680787,641.0256645383223,109.25421142578125
1637996680875,,109.28732299804688
1637996680877,615.1419248381557,
1637996680965,,109.2740707397461
1637996681011,580.2469426149145,
1637996681101,,109.3138198852539
1637996681102,542.1686544527705,
1637996681191,,109.2641372680664
1637996681192,505.8823557791,
1637996681282,475.50434498298785,109.39330291748047
1637996681416,,109.3734359741211
1637996681418,442.2535116221788,
1637996681505,,109.34693908691406
1637996681507,408.52821187382904,
1637996681597,372.6541438243005,109.40655517578125
1637996681731,,109.35687255859375
1637996681733,343.83201949125566,
1637996681820,,109.39662170410156
1637996681821,309.4629325840259,
1637996681910,,109.46286010742188
1637996681912,275.2179175532079,
1637996682045,,109.44629669189453
1637996682046,242.71845334391327,
1637996682137,,109.39993286132812
1637996682138,213.27013591451833,
1637996682225,,109.35025024414062
1637996682227,185.18518191469718,
1637996682361,,109.38337707519531
1637996682362,163.6363622176746,
1637996682451,,109.38005065917969
1637996682452,147.98205771742826,
1637996682540,,109.44298553466797
1637996682541,135.25499749373952,
1637996682675,,109.469482421875
1637996682676,126.51265776891282,
1637996682766,,109.39662170410156
1637996682767,120.35011367871293,
1637996682855,,109.45954895019531
1637996682857,113.0434735736236,
1637996682946,,109.43305206298828
1637996682991,104.63862275416236,
1637996683081,,109.4496078491211
1637996683083,103.4482724601393,
1637996683171,,109.40655517578125
1637996683172,105.8315358751987,
1637996683305,,109.41648864746094
1637996683306,114.25461973076219,
1637996683397,121.57721466092909,109.40324401855469
1637996683486,,109.46286010742188
1637996683487,136.51498913166876,
1637996683621,,109.43305206298828
1637996683622,153.1531524952332,
1637996683712,174.3119250803963,109.50591278076172
1637996683801,,109.62515258789062
1637996683802,196.2616778698663,
1637996683890,,109.59534454345703
1637996683891,220.50058943095416,
1637996684025,,109.71126556396484
1637996684027,247.25944502118412,
1637996684116,,109.77751159667969
1637996684117,275.2179175532079,
1637996684205,,109.85699462890625
1637996684206,306.1224281266563,
1637996684341,,109.89012145996094
1637996684342,338.562100050038,
1637996684431,,109.95304107666016
1637996684432,376.3440831270724,
1637996684521,,110.072265625
1637996684522,412.41379785027436,
1637996684655,,110.10539245605469
1637996684657,450.4249516907538,
1637996684746,,110.20806884765625
1637996684747,484.0579442531229,
1637996684835,,110.20144653320312
1637996684837,512.555414357086,
1637996684971,,110.2908706665039
1637996684972,537.5375617838239,
1637996685061,,110.3504867553711
1637996685062,558.5997077486041,
1637996685150,,110.46309661865234
1637996685151,575.3845976564311,
1637996685241,,110.49290466308594
1637996685242,587.5968609976039,
1637996685376,,110.55583190917969
1637996685378,599.9999713897719,
1637996685465,,110.5955810546875
1637996685466,607.5352961259179,
1637996685556,615.1419248381557,110.64525604248047
1637996685690,,110.79098510742188
1637996685692,622.8209158813169,
1637996685781,,110.6949462890625
1637996685782,627.9809151956324,
1637996685870,,110.78767395019531
1637996685916,633.1738839081177,
1637996686006,,110.75455474853516
1637996686007,638.4000060882569,
1637996686095,,110.84066772460938
1637996686097,641.0256645383223,
1637996686231,,110.920166015625
1637996686232,643.659675112003,
1637996686321,,110.94334411621094
1637996686322,646.3022755772461,
1637996686412,,110.93009185791016
1637996686413,651.6129202649204,
1637996686501,,111.072509765625
1637996686502,646.3022755772461,
1637996686636,,111.0427017211914
1637996686637,643.659675112003,
1637996686725,,111.05926513671875
1637996686726,638.4000060882569,
1637996686815,,111.1453857421875
1637996686817,630.5732493652253,
1637996686951,,111.11225891113281
1637996686952,625.396846224362,
1637996687048,,111.18180847167969
1637996687049,607.5352961259179,
1637996687130,,111.171875
1637996687131,575.3845976564311,
1637996687265,,111.19174194335938
1637996687267,535.2323644849425,
1637996687356,494.8905137049014,111.20830535888672
1637996687446,,111.18180847167969
1637996687447,454.5454446934474,
1637996687581,,111.15531158447266
1637996687582,420.2496346377629,
1637996687671,,111.17849731445312
1637996687672,387.5338813482023,
1637996687761,,111.18180847167969
1637996687762,358.09019428186605,
1637996687896,,111.22154998779297
1637996687897,333.3333333333333,
1637996687986,,111.21161651611328
1637996687988,307.79052798907594,
